total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label,run_id
1710877186,193396604428,751410236,878328398,81138552,231737707,457796796,469456456,901864655,252240703,0.8555003318929465,0.1354496447180984,3.5754128666538008,113.03944316433244,0,0,0,252240703,0,217215805,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.1612447031651312,0.0,2.0000024424194858,852224.0,1707008.0,968025243648.0,8345424.0,1.88,289.0,8896.0,16542.0,0.02,5,0.008,0.2727272727272727,0.4372617400346775,0.0,dns,run1
1767161746,199071696379,789247860,894522026,83391860,236123596,465386883,495372227,925877820,268032319,0.8823123825460727,0.1336174215713245,3.454351413495027,112.65052382986566,0,0,0,268032319,0,227339971,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.1789933720014418,0.0,2.0000025071646887,854528.0,1706496.0,965733253120.0,8378060.0,1.88,289.0,1280.0,335.0,0.86,5,0.008,0.2727272727272727,0.4386085216733319,0.0,dns,run1
1823553169,204757860639,827151310,910754196,85647663,240519873,472995225,521332832,949939286,283850815,0.9082047753749796,0.1318962765050038,3.3466146151456355,112.28510586904636,0,0,0,283850815,0,237482071,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.1952515564848682,0.0,2.000002403130716,851968.0,1704107.0,967846330368.0,8437435.0,1.87,304.0,12896.0,1698.0,0.18,5,0.008,0.2727272727272727,0.4397393057756653,0.0,dns,run1
1879888129,210437946657,865021010,926965054,87902065,244910276,480594537,547273045,973971918,299659837,0.9331754269131272,0.1302791757774858,3.250258452219608,111.94173919750308,0,0,0,299659837,0,247613258,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.210193022055386,0.0,2.00000246621234,856343.0,1708032.0,967029161984.0,8460264.0,1.85,286.0,4224.0,3024.0,0.09,5,0.008,0.2727272727272727,0.4406827651196432,0.0,dns,run1
1936248464,216120739952,902908350,943182229,90157885,249302697,488194520,573223062,998018137,315473471,0.9573000023095218,0.1287555298998031,3.16355645955409,111.6182886495501,0,0,0,315473471,0,257749640,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.223953100380664,0.0,2.000002430782915,851712.0,1703424.0,967044104192.0,8341724.0,1.88,315.0,15104.0,4396.0,0.07,5,0.008,0.2727272727272727,0.4414662469332313,0.0,dns,run1
1992637599,221806740107,940813988,959408971,92414640,253697549,495800069,599182712,1022079595,331288639,0.9806182935931708,0.127317455581144,3.085163433570084,111.31313602549362,0,0,0,331288639,0,267894128,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.2366401662973368,0.0,2.000002404440783,851968.0,1706667.0,967308541952.0,8373955.0,1.88,264.0,7936.0,5765.0,0.05,5,0.0069999999999999,0.2727272727272727,0.442111099238042,0.0,dns,run1
2049018922,227491720880,978708372,975640773,94669777,258093622,503409186,625139955,1046134459,347108159,1.003144189013921,0.1259596088786143,3.0138573003119755,111.02470476844135,0,0,0,347108159,0,278031848,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.2484474764200395,0.0,2.000002448726818,851478.0,1703386.0,965303730176.0,8408224.0,1.88,271.0,19616.0,7082.0,0.04,5,0.0069999999999999,0.2727272727272727,0.4426362482873873,0.0,dns,run1
2105099951,233483191211,1005853497,1002335315,96911139,265354643,515688107,645727158,1071965536,362921791,1.0035099850791949,0.1260532274840188,2.953709483925698,110.91311417307617,0,0,0,362921791,0,282805419,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.2832915022749265,0.0,2.000002404332405,851456.0,1702912.0,966871613440.0,8437104.0,1.87,278.0,12096.0,8425.0,0.03,5,0.008,0.2727272727272727,0.4430260402748064,0.0,dns,run1
2161085874,239576456417,1029463384,1032478969,99143521,273560425,529504257,664542597,1098390514,378724159,0.9970792770695168,0.126584708313169,2.9002388358330213,110.8592949957897,0,0,0,378724159,0,285818490,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.325051290418615,0.0,2.000002463809706,854016.0,1705623.0,965326471168.0,8456105.0,1.85,319.0,3328.0,9791.0,0.03,5,0.008,0.2727272727272727,0.4433538330121325,0.0,dns,run1
2217079329,245670293262,1053084085,1062617613,101377631,281765266,543314869,683365692,1124817176,394533183,0.9910282608876728,0.1270884908421786,2.851007784559404,110.80807531267186,0,0,0,394533183,0,288832564,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.3659581092109825,0.0,2.000002399163036,851576.0,1702780.0,966152290304.0,9349460.0,1.8,312.0,14496.0,11124.0,0.03,5,0.008,0.2727272727272727,0.4436428318158147,0.0,dns,run1
2273075364,251764226674,1076712733,1092751315,103611317,289968442,557125598,702195268,1151240939,410347071,0.985322752048118,0.1275665763627536,2.805529807229939,110.75929582508994,0,0,0,410347071,0,291848254,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.4060288707432185,0.0,2.0000023588801663,851456.0,1705216.0,965840470016.0,8461214.0,1.86,311.0,7072.0,12461.0,0.02,5,0.008,0.2727272727272727,0.4438975765626191,0.0,dns,run1
2329058959,257857151156,1100336886,1122875257,105846816,298168402,570935859,721020508,1177657477,426158655,0.9799279832203124,0.1280209763895461,2.7634249901600616,110.71302002020292,0,0,0,426158655,0,294861903,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.445282183504052,0.0,2.0000024549915203,851712.0,1703318.0,965574262784.0,8402866.0,1.88,274.0,18176.0,13821.0,0.02,5,0.0069999999999999,0.2727272727272727,0.4441222402515058,0.0,dns,run1
2385096703,263955673417,1123974166,1153039717,108082820,306379849,584761423,739858244,1204103568,441979711,0.9747922377941816,0.128455944203282,2.72434127185535,110.66875111813864,0,0,0,441979711,0,297878588,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.4837579094473214,0.0,2.0000022390531567,851712.0,1703878.0,967821033472.0,9477489.0,1.79,296.0,10720.0,15165.0,0.02,5,0.008,0.2727272727272727,0.4443214778532409,0.0,dns,run1
2441003919,270039402335,1147569421,1183123297,110311201,314569663,598547202,758664710,1230480935,457776447,0.96994913709319,0.1288689708981987,2.687951604028243,110.6263698444312,0,0,0,457776447,0,300888317,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.521416489560809,0.0,2.000002346064966,853760.0,1704960.0,964395335680.0,8555249.0,1.83,308.0,2336.0,16538.0,0.02,5,0.008,0.2727272727272727,0.4444980529052793,0.0,dns,run1
2496977056,276130523847,1171190598,1213236329,112550129,322767040,612349741,777491143,1256888496,473590847,0.9653441543127416,0.1292631180668726,2.65395436580302,110.58592756528716,0,0,0,473590847,0,303900349,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.5583754627409132,0.0,2.0000023298564686,851848.0,1703560.0,970584948736.0,8335820.0,1.88,300.0,13728.0,229.0,1.31,5,0.008,0.2727272727272727,0.4446546389380688,0.0,dns,run1
2552949012,282221783235,1194807043,1243357580,114784389,330966900,626154130,796312824,1283299978,489401407,0.9609520722107956,0.1296410145460437,2.622182853675368,110.54736381668089,0,0,0,489401407,0,306911472,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.5946012177739646,0.0,2.0000024655063875,851410.0,1705098.0,965594775552.0,8369480.0,1.88,323.0,6240.0,1606.0,0.2,5,0.008,0.2727272727272727,0.4447938622143489,0.0,dns,run1
2608950083,288316608951,1218426351,1273505655,117018077,339174160,639970322,815136317,1309730648,505212147,0.9567498551861554,0.1300040817990614,2.5924369708395,110.510588466096,0,0,0,505212147,0,309924222,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.6301150769687178,0.0,2.0000023468796506,851220.0,1702912.0,965769560064.0,8400489.0,1.88,300.0,17056.0,2955.0,0.1,5,0.008,0.2727272727272727,0.4449177406000713,0.0,dns,run1
2664954767,294411861121,1242052209,1303649965,119252593,347380211,653785872,833964635,1336160520,521027391,0.9527497735943252,0.13035125972928,2.564472699670409,110.47536895060551,0,0,0,521027391,0,312937290,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.664957829090934,0.0,2.000002343256547,851712.0,1706090.0,967257948160.0,8434571.0,1.87,300.0,9920.0,4309.0,0.07,5,0.008,0.2727272727272727,0.4450278768352825,0.0,dns,run1
2720886662,300498532582,1265658896,1333742837,121484929,355572029,667579679,852778006,1362549463,536829247,0.948952722285548,0.1306824109823947,2.5381431257973173,110.44140014311262,0,0,0,536829247,0,315948812,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.69910196402321,0.0,2.0000023455190794,854029.0,1705485.0,964793794560.0,9480834.0,1.77,304.0,1280.0,5624.0,0.05,5,0.008,0.2727272727272727,0.4451255981630141,0.0,dns,run1
2776855871,306589263075,1289276232,1363862455,123717184,363771520,681382876,871601101,1388958451,552639727,0.9453125036717872,0.1310012247301113,2.5133163309484625,110.40877788323644,0,0,0,552639727,0,318961426,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.732622448834926,0.0,2.0000022981484658,851201.0,1702657.0,966463127552.0,9441049.0,1.78,327.0,12928.0,6962.0,0.05,5,0.008,0.2727272727272727,0.4452128317738225,0.0,dns,run1
2832837256,312681570473,1312894118,1393990802,125952336,371973234,695191172,890424206,1415375017,568450111,0.9418240895968264,0.1313076609721063,2.489884318098057,110.37752691607498,0,0,0,568450111,0,321974144,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.7655147830752522,0.0,2.000002333503955,854016.0,1705216.0,965476483072.0,8456721.0,1.86,289.0,5088.0,8293.0,0.03,5,0.0069999999999999,0.2727272727272727,0.4452904085876245,0.0,dns,run1
2888798351,318771250790,1336508217,1424104181,128185953,380170967,708991891,909245014,1441779368,584258623,0.9384904804236368,0.1316017668275109,2.4677074693341754,110.34735279451148,0,0,0,584258623,0,324986448,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.7977938052358418,0.0,2.00000232001152,851443.0,1702655.0,965385060352.0,9436925.0,1.79,320.0,17056.0,9615.0,0.03,5,0.008,0.2727272727272727,0.4453594026640632,0.0,dns,run1
2944808324,324867040111,1360136904,1454248859,130422561,388376522,722812289,928074922,1468210219,600073524,0.9352848349045876,0.1318851617046706,2.4467172109396382,110.31856894160288,0,0,0,600073521,0,328001450,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.8294843544136767,0.0,2.00000230704222,852434.0,1706495.0,967148830720.0,10601454.0,1.71,289.0,9856.0,10994.0,0.03,5,0.0069999999999999,0.2727272727272727,0.4454204898135171,0.0,dns,run1
3000663439,330945621223,1383706972,1484303155,132653312,396558108,736586461,946859423,1494565019,615852351,0.932226659586936,0.1321568100060421,2.4268235991519336,110.2908166646276,0,0,0,615852351,0,331007124,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.860541077055489,0.0,2.0000022695312567,852224.0,1704192.0,966161989632.0,8658610.0,1.81,293.0,18592.0,12356.0,0.02,5,0.0069999999999999,0.2727272727272727,0.4454747997748869,0.0,dns,run1
3056644239,337037808944,1407329559,1514427235,134887445,404758744,750392088,965683777,1520981856,631662143,0.9292817287454552,0.1324193175102442,2.407904087422887,110.26399626220945,0,0,0,631662143,0,334021692,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.891081202594471,0.0,2.00000231249132,851456.0,1702912.0,966451068928.0,9399964.0,1.8,316.0,11840.0,13699.0,0.02,5,0.008,0.2727272727272727,0.4455231299496572,0.0,dns,run1
3112638275,343131402821,1430953939,1544564233,137120103,412962953,764203317,984511768,1547405026,647475775,0.9264450829737684,0.1326729663118339,2.389904125756674,110.23812358055,0,0,0,647475775,0,337036041,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.9210876471219884,0.0,2.000002310137253,854528.0,1705728.0,965413306368.0,8488781.0,1.86,293.0,4288.0,15083.0,0.02,5,0.0069999999999999,0.2727272727272727,0.4455659696235331,0.0,dns,run1
3168596778,349220994589,1454566880,1574677964,139351934,421160787,778004438,1003331999,1573808039,663284287,0.923723398214773,0.1329171290977056,2.372750372420627,110.21313819848868,0,0,0,663284287,0,340047767,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.95056210147088,0.0,2.000002341151372,851712.0,1703168.0,965924028416.0,8427188.0,1.87,293.0,15168.0,16386.0,0.02,5,0.0069999999999999,0.2727272727272727,0.4456036997918429,0.0,dns,run1
3224547920,355309973724,1478173853,1604789229,141584838,429357987,791803764,1022146472,1600209935,679088703,0.9211015542029164,0.1331529248912511,2.356407827034637,110.18908155162414,0,0,0,679088703,0,343057822,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,1.9795167445562571,0.0,2.0000022591895927,851569.0,1710193.0,969617571840.0,8447893.0,1.85,304.0,7296.0,123.0,2.48,5,0.008,0.2727272727272727,0.4456369788606257,0.0,dns,run1
3280527470,361402305089,1501788232,1634920398,143818840,437560318,805614335,1040966484,1626627109,694897215,0.9185696342385472,0.1333810864263239,2.3408168487191303,110.1659133764242,0,0,0,694897215,0,346069326,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.0079711283050843,0.0,2.0000022762601923,851456.0,1702684.0,964811292672.0,10381080.0,1.73,305.0,17920.0,1487.0,0.2,5,0.008,0.2727272727272727,0.4456661580257039,0.0,dns,run1
3335712574,367217092316,1529827999,1659874365,146010210,444454832,816290669,1062019474,1651945755,710708543,0.921652886060446,0.1332413456315975,2.324364567262561,110.08655097512008,0,0,0,710708543,0,351310992,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.0230182350798747,0.0,2.000002267949565,851456.0,1702912.0,966304595968.0,8544882.0,1.84,312.0,10720.0,2867.0,0.11,5,0.008,0.2727272727272727,0.4456997672155873,0.0,dns,run1
3390653774,372952102955,1559112770,1683355231,148185773,450977013,826076801,1083697539,1676945595,726519103,0.9261935575379456,0.1330059165751908,2.308192018730717,109.99415682451806,0,0,0,726519103,0,357178497,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.0340505072454014,0.0,2.000002310541721,854016.0,1705247.0,964628316160.0,8395871.0,1.88,305.0,3264.0,4254.0,0.07,5,0.008,0.2727272727272727,0.4457265597401504,0.0,dns,run1
3445578621,378684551875,1588392905,1706822076,150363640,457495255,835857245,1105374456,1701933323,742327871,0.9306142258966188,0.1327774824848496,2.2926975929211744,109.90448732384333,0,0,0,742327871,0,363046625,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.044717730126261,0.0,2.000002286365125,851543.0,1702931.0,966371639296.0,8425052.0,1.87,304.0,14592.0,5603.0,0.05,5,0.008,0.2727272727272727,0.4457443136585211,0.0,dns,run1
3500507502,384417830077,1617667676,1730300773,152539053,464017082,845640503,1127045396,1726929338,758130495,0.9349054807363252,0.1325570882893083,2.2778787417065978,109.81774210092809,0,0,0,758130495,0,368914957,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.055027806855768,0.0,2.0000022412993097,851712.0,1705984.0,966336643072.0,8447756.0,1.85,316.0,6176.0,6913.0,0.05,5,0.008,0.2727272727272727,0.4457542269213025,0.0,dns,run1
3555468142,390154576723,1646964569,1753788125,154715448,470541466,855426166,1148731009,1751939727,773944127,0.9390898167930064,0.1323430409744338,2.263651426351608,109.73367251254082,0,0,0,773944127,0,374786939,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.065024275032167,0.0,2.000002252726424,851968.0,1703680.0,966240501760.0,8331790.0,1.88,340.0,17920.0,8254.0,0.04,5,0.008,0.2727272727272727,0.4457567284608257,0.0,dns,run1
3610435438,395891410314,1676260913,1777281114,156893411,477067391,865214458,1170421623,1776949173,789764415,0.9431602574267832,0.1321356936559074,2.249973712730524,109.65198439701334,0,0,0,789764415,0,380657266,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.0747388413176906,0.0,2.00000225964138,852224.0,1706496.0,966944489472.0,8367867.0,1.88,324.0,10016.0,9610.0,0.03,5,0.008,0.2727272727272727,0.4457524265565377,0.0,dns,run1
3665392263,401627190777,1705556696,1800764444,159071123,483590696,874998168,1192110628,1801953030,805582655,0.9471292603998128,0.1319342273081019,2.236831961085359,109.5727720143878,0,0,0,805582655,0,386528029,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.084150681346837,0.0,2.0000022498390333,854478.0,1705984.0,965077368832.0,8397311.0,1.88,332.0,2560.0,10942.0,0.03,5,0.008,0.2727272727272727,0.4457419324189193,0.0,dns,run1
3720364390,407365250304,1734857405,1824261187,161245798,490117898,884786329,1213800215,1826969377,821400887,0.9509917863532334,0.1317392186951881,2.224211594989427,109.49606210589496,0,0,0,821400887,0,392399382,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.0932777284547304,0.0,2.000002244360467,852055.0,1704200.0,967688060928.0,8427674.0,1.88,324.0,13696.0,12283.0,0.03,5,0.008,0.2727272727272727,0.4457260185902651,0.0,dns,run1
3775297515,413098620319,1764137792,1847736124,163423599,496639081,894565037,1235475438,1851966322,837206232,0.9547563470161392,0.1315496537760945,2.212078997042153,109.42147438120516,0,0,0,837206232,0,398269258,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.102111109966715,0.0,2.0000022028093376,854784.0,1706517.0,966606979072.0,8447664.0,1.85,361.0,5344.0,13596.0,0.03,5,0.009,0.2727272727272727,0.4457050110297731,0.0,dns,run1
3830264948,418835599940,1793434894,1871228478,165601576,503164615,904354602,1257164972,1876976664,853023807,0.9584264642641892,0.131365485633763,2.200380163598412,109.3489890715518,0,0,0,853023807,0,404141215,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.110707285818399,0.0,2.0000021980902125,851968.0,1703680.0,967647821824.0,8331866.0,1.89,321.0,16320.0,14966.0,0.02,5,0.008,0.2727272727272727,0.4456791978473838,0.0,dns,run1
3885248125,424574798626,1822744228,1894724499,167779398,509691284,914144818,1278859612,1901996888,868844622,0.9620101650461638,0.1311862891639642,2.189110503580926,109.2786831023823,0,0,0,868844622,0,410015035,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.1190555170739045,0.0,2.0000022209547086,852236.0,1706764.0,967441907712.0,8365992.0,1.88,321.0,8864.0,16303.0,0.02,5,0.008,0.2727272727272727,0.4456491823648359,0.0,dns,run1
3940234131,430313990698,1852050913,1918226598,169956620,516219587,923938123,1300554480,1927017951,884664895,0.9655016330870416,0.1310124144498458,2.178246205869851,109.21025918548392,0,0,0,884664895,0,415889638,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.127162627216021,0.0,2.000002219987968,859392.0,1711104.0,964994334720.0,8394349.0,1.88,321.0,1280.0,21.0,15.02,5,0.008,0.2727272727272727,0.4456153860056762,0.0,dns,run1
3995194990,436050517682,1881345033,1941714372,172135585,522743928,933725101,1322239756,1952027115,900478015,0.968909258812449,0.1308431576702592,2.167767655049302,109.14373860936384,0,0,0,900478015,0,421761797,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.135039307507503,0.0,2.00000222671414,851739.0,1703453.0,966964346880.0,8424745.0,1.88,321.0,12352.0,1411.0,0.23,5,0.008,0.2727272727272727,0.4455780927564555,0.0,dns,run1
4050116462,441783119720,1910617846,1965188719,174309897,529264664,943505724,1343908358,1977020221,916278591,0.9722312302770756,0.1306788752782289,2.1576627899188794,109.07911509829566,0,0,0,916278591,0,427629823,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.1426910419201515,0.0,2.0000021766071536,854528.0,1706173.0,965800624128.0,8443687.0,1.85,317.0,4416.0,2738.0,0.12,5,0.008,0.2727272727272727,0.4455377561515746,0.0,dns,run1
4105062363,447518168254,1939905567,1988669370,176487426,535786992,953290188,1365589859,2002020932,932091711,0.9754791803325256,0.1305185998705374,2.147879772315666,109.01616800943104,0,0,0,932091711,0,433498202,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.1501628073650005,0.0,2.0000021874388505,851734.0,1703446.0,966514376704.0,9340554.0,1.8,325.0,15104.0,4131.0,0.08,5,0.008,0.2727272727272727,0.4454943395659521,0.0,dns,run1
4160040558,453256618418,1969211215,2012163760,178665583,542313387,963078440,1387280311,2027041110,947905599,0.9786535540228596,0.1303625239799885,2.138441963143209,108.95485563148203,0,0,0,947905599,0,439374770,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.15739651823886,0.0,2.0000021869297813,851712.0,1705976.0,966564249600.0,8450065.0,1.86,349.0,8160.0,5462.0,0.06,5,0.008,0.2727272727272727,0.4454485257783669,0.0,dns,run1
4215391115,459162790238,1995467073,2039058708,180865334,549696074,974945886,1407440652,2052693159,963723583,0.9786216871397702,0.1304021522567544,2.129960494076651,108.92531148631032,0,0,0,963723583,0,443717124,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.171932366081053,0.0,2.000002190303652,851968.0,1703936.0,965586452480.0,8393193.0,1.88,301.0,19168.0,6823.0,0.04,5,0.0069999999999999,0.2727272727272727,0.4454182410133248,0.0,dns,run1
4270793622,465106684814,2020954385,2066769889,183069348,557283495,987318387,1427208473,2078483142,979532095,0.9778323149355695,0.1304871048156679,2.1219142819409096,108.90404125783814,0,0,0,979532095,0,447676427,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.1880359025470866,0.0,2.0000021568937663,851968.0,1703539.0,966610386944.0,8420770.0,1.88,309.0,11520.0,8165.0,0.04,5,0.0069999999999999,0.2727272727272727,0.4453916863386892,0.0,dns,run1
4326203590,471051381115,2046438078,2094493901,185271611,564874513,999696026,1446973884,2104280027,995336511,0.9770561170041812,0.1305704877841867,2.114139292334269,108.88331335211156,0,0,0,995336511,0,451637423,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.203839762410477,0.0,2.000002170395906,854447.0,1706132.0,965679120384.0,8442877.0,1.86,330.0,3456.0,9475.0,0.03,5,0.008,0.2727272727272727,0.4453650302479019,0.0,dns,run1
4381612926,476995617692,2071921482,2122217387,187474057,572465342,1012073949,1466741595,2130073876,1011143999,0.9763003049036842,0.1306517375378036,2.1065979505457166,108.8630204785004,0,0,0,1011143999,0,455597642,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.219379350958098,0.0,2.0000021381229898,851699.0,1703056.0,966149734400.0,8324303.0,1.89,305.0,14720.0,10840.0,0.03,5,0.0069999999999999,0.2727272727272727,0.4453380142969874,0.0,dns,run1
4437028593,482940508551,2097414648,2149937345,189676600,580055648,1024446663,1486515515,2155870123,1026956863,0.9755701266726916,0.130730653598923,2.099280116500862,108.84322659378454,0,0,0,1026956863,0,459558710,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.234658685938082,0.0,2.000002199791361,851712.0,1705832.0,966262390784.0,8357710.0,1.88,330.0,7168.0,12210.0,0.03,5,0.008,0.2727272727272727,0.4453107304135775,0.0,dns,run1
4492440489,488885005797,2122900163,2177662695,191877631,587647263,1036823196,1506284784,2181665846,1042766143,0.9748526104957682,0.1308080239324011,2.09219091034489,108.82392476740942,0,0,0,1042766143,0,463518693,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.249674411728633,0.0,2.000002202003661,851713.0,1703423.0,965375426560.0,9427457.0,1.79,338.0,17952.0,13535.0,0.02,5,0.008,0.2727272727272727,0.4452833537589693,0.0,dns,run1
4547854994,494829824949,2148395832,2205378453,194080709,595236251,1049195441,1526059994,2207460242,1058580031,0.9741619761803304,0.1308828561564291,2.085303120553575,108.80510165821704,0,0,0,1058580031,0,467480012,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.264439128576047,0.0,2.0000021470489573,852029.0,1703229.0,968398929920.0,8512547.0,1.86,313.0,10848.0,14882.0,0.02,5,0.0069999999999999,0.2727272727272727,0.445255646603605,0.0,dns,run1
4603239002,500771188511,2173875880,2233079541,196283581,602820945,1061563283,1545823588,2233239760,1074383167,0.9734878852665104,0.130955821485282,2.078625046067945,108.78670177529922,0,0,0,1074383167,0,471440470,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.2789370776760003,0.0,2.000002173118625,854784.0,1706752.0,965432180736.0,8440783.0,1.86,359.0,2400.0,16225.0,0.02,5,0.008,0.2727272727272727,0.4452278458519701,0.0,dns,run1
4658674401,506718566430,2199371432,2260814680,198488289,610415079,1073945326,1565598959,2259047570,1090197055,0.972822519004521,0.1310276328538805,2.0721460947259667,108.7688305328295,0,0,0,1090197055,0,475401952,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.293211145670685,0.0,2.00000214608297,851968.0,1703680.0,967364444160.0,8324316.0,1.89,351.0,13248.0,17575.0,0.02,5,0.008,0.2727272727272727,0.4452001500422582,0.0,dns,run1
4714028234,512656796321,2224832293,2288505924,200690017,617997360,1086306661,1585348281,2284815578,1105989946,0.9721767681122244,0.1310975092475443,2.065855649288153,108.7513207119667,0,0,0,1105989946,0,479358386,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.8,0.0,2.3072297852738517,0.0,2.000002187714004,852200.0,1706496.0,966970245120.0,8364268.0,1.88,301.0,6048.0,1311.0,0.23,5,0.0069999999999999,0.2727272727272727,0.4451724175665017,0.0,dns,run1
